MAC Address,Network Adapter,IP Address,Computer Name,GUID/UUID,GUID/UUID Mac Address Conversion,Total RAM Memory,Sid,RAM Memory Bank Label,RAM Memory Capacity,RAM Memory Device Locator,RAM Memory Manufacturer,Computer Manufacturer,Computer Model,Computer Serial,Motherboard Manufacturer,Motherboard Model,Motherboard Product,Motherboard Serial Number,Motherboard Version,Hard Disk Drive Letter,Hard Disk Size,Hard Disk Free Space,Hard Disk Volume Serial Number,Hard Disk Manufacturer,Hard Disk Model,Hard Disk Device ID,Hard Disk Interface Type,Hard Disk Partitions,Hard Disk Total Cylinders,Hard Disk Total Heads,Hard Disk Total Sectors,Hard Disk Total Tracks,Hard Disk Tracks Per Cylinder,Processor Name,Processor Type,Processor Family,Sound Card Manufacturer,Sound Card Product Name,Sound Card Description,Sound Card Name,Video Card Name,Video Card Setting ID,Floppy Manufacturer,Floppy Name,Floppy Device ID,CDROMCaptionSet,CDROMDescriptionSet,CDROMDeviceIDSet,CDROMDriveSet,CDROMManufacturerSet,CDROMNameSet,BIOS Version,Dell Service Tag,Date of Log,Time of Log
48:5B:39:BA:F5:2D,Atheros AR8121/AR8113/AR8114 PCI-E Ethernet Controller(NDIS6.20),10.1.130.82,PAGE717,8585D660-FE8D-11D5-BB0D-485B39BAF52D,00000000-0000-0000-0000-485B39BAF52D,2110906368,N/A,1:BANK0 2:BANK1 ,1:1073741824 2:1073741824 ,1:DIMM A1 2:DIMM B1 ,1:Manufacturer0 2:Manufacturer1 ,System manufacturer,System Product Name,System Serial Number,ASUSTeK Computer INC.,,P5G41-M LE,MF70A7G01201792,Rev X.0x,1:C: ,1:37 GB ,1:4 GB ,1:E21BCEC9 ,1:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Pentium(R) Dual  CPU  E2180  @ 2.00GHz ,01:09,1:x64 Family 6 Model 15 Stepping 13 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A_M_I_ - 6001001,N/A,17/10/2013,09:11:44
00:1D:92:80:CC:BF,Realtek RTL8168C(P)/8111C(P) Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),10.1.130.84,PAGE718,Unknown,00000000-0000-0000-0000-001D9280CCBF,2138300416,N/A,1:BANK0 2:BANK1 ,1:1073741824 2:1073741824 ,1:DIMM0 2:DIMM1 ,1:Manufacturer0 2:Manufacturer1 ,MICRO-STAR INTERNATIONAL CO.LTD,MS-7507,To Be Filled By O.E.M.,MICRO-STAR INTERNATIONAL CO.LTD,,MS-7507,To be filled by O.E.M.,1,1:C: ,1:37 GB ,1:4 GB ,1:E21BCEC9 ,1:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Pentium(R) Dual  CPU  E2180  @ 2.00GHz ,01:09,1:x64 Family 6 Model 15 Stepping 13 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,(Standard floppy disk drives),Floppy disk drive,FDC\GENERIC_FLOPPY_DRIVE\5&1199FD07&0&0,N/A,N/A,N/A,N/A,N/A,N/A,031908 - 20080319,N/A,17/10/2013,09:11:51
3C:D9:2B:79:6B:2B,Realtek PCIe GBE Family Controller,10.1.130.78,PAGE719,E1C8678A-432E-8839-2E43-290230FE68AD,00000000-0000-0000-0000-3CD92B796B2B,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Elpida           ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC142CWJQ,Foxconn,,2ABF, ,1.2,1:C: ,1:37 GB ,1:4 GB ,1:74CF9D04 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:4865 2: ,1:255 2: ,1:78156225 2: ,1:1240575 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH80N ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH80N________________________RF01____\5&48FDE0A&0&4.0.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH80N ATA Device ,HPQOEM - 1072009,N/A,17/10/2013,12:14:31
80:C1:6E:F2:A2:F4,Realtek PCIe GBE Family Controller,10.1.130.248,PAGE720,2938A62F-97C5-6C25-93F4-A20E29A57365,00000000-0000-0000-0000-80C16EF2A2F4,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Samsung          ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC2245QSC,Foxconn,,2ABF, ,1.3,1:C: ,1:37 GB ,1:7 GB ,1:74CF9D04 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:7297 2: ,1:255 2: ,1:117226305 2: ,1:1860735 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH80N ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH80N________________________RF03____\4&1BCBC1D2&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH80N ,HPQOEM - 1072009,N/A,16/10/2013,19:16:09
00:1D:92:80:CD:1C,Realtek RTL8168C(P)/8111C(P) Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),10.1.130.71,PAGE723,Unknown,00000000-0000-0000-0000-001D9280CD1C,2138300416,N/A,1:BANK0 2:BANK1 ,1:1073741824 2:1073741824 ,1:DIMM0 2:DIMM1 ,1:Manufacturer0 2:Manufacturer1 ,MICRO-STAR INTERNATIONAL CO.LTD,MS-7507,To Be Filled By O.E.M.,MICRO-STAR INTERNATIONAL CO.LTD,,MS-7507,To be filled by O.E.M.,1,1:C: ,1:37 GB ,1:4 GB ,1:E21BCEC9 ,1:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Pentium(R) Dual  CPU  E2180  @ 2.00GHz ,01:09,1:x64 Family 6 Model 15 Stepping 13 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,(Standard floppy disk drives),Floppy disk drive,FDC\GENERIC_FLOPPY_DRIVE\5&1199FD07&0&0,N/A,N/A,N/A,N/A,N/A,N/A,031908 - 20080319,N/A,17/10/2013,09:12:57
00:1D:92:80:CF:1D,Realtek RTL8168C(P)/8111C(P) Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),10.1.130.83,PAGE725,Unknown,00000000-0000-0000-0000-001D9280CF1D,2138300416,N/A,1:BANK0 2:BANK1 ,1:1073741824 2:1073741824 ,1:DIMM0 2:DIMM1 ,1:Manufacturer0 2:Manufacturer1 ,MICRO-STAR INTERNATIONAL CO.LTD,MS-7507,To Be Filled By O.E.M.,MICRO-STAR INTERNATIONAL CO.LTD,,MS-7507,To be filled by O.E.M.,1,1:C: ,1:37 GB ,1:3 GB ,1:E21BCEC9 ,1:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Pentium(R) Dual  CPU  E2180  @ 2.00GHz ,01:09,1:x64 Family 6 Model 15 Stepping 13 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,(Standard floppy disk drives),Floppy disk drive,FDC\GENERIC_FLOPPY_DRIVE\5&1199FD07&0&0,N/A,N/A,N/A,N/A,N/A,N/A,031908 - 20080319,N/A,17/10/2013,09:12:12
00:1D:92:80:CC:2C,Realtek RTL8168C(P)/8111C(P) Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),10.1.130.80,PAGE726,Unknown,00000000-0000-0000-0000-001D9280CC2C,2138300416,N/A,1:BANK0 2:BANK1 ,1:1073741824 2:1073741824 ,1:DIMM0 2:DIMM1 ,1:Manufacturer0 2:Manufacturer1 ,MICRO-STAR INTERNATIONAL CO.LTD,MS-7507,To Be Filled By O.E.M.,MICRO-STAR INTERNATIONAL CO.LTD,,MS-7507,To be filled by O.E.M.,1,1:C: ,1:37 GB ,1:3 GB ,1:E21BCEC9 ,1:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Pentium(R) Dual  CPU  E2180  @ 2.00GHz ,01:09,1:x64 Family 6 Model 15 Stepping 13 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,(Standard floppy disk drives),Floppy disk drive,FDC\GENERIC_FLOPPY_DRIVE\5&1199FD07&0&0,N/A,N/A,N/A,N/A,N/A,N/A,031908 - 20080319,N/A,17/10/2013,09:12:28
80:C1:6E:FB:EC:6B,Realtek PCIe GBE Family Controller,10.1.130.66,PAGE728,D325B2FD-A19F-CE6B-2B0B-9A02326AE7BC,00000000-0000-0000-0000-80C16EFBEC6B,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Micron           ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC22848HL,Foxconn,,2ABF, ,1.3,1:C: ,1:37 GB ,1:8 GB ,1:74CF9D04 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:7297 2: ,1:255 2: ,1:117226305 2: ,1:1860735 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH60L ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH60L________________________RD01____\4&1BCBC1D2&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH60L ,HPQOEM - 1072009,N/A,17/10/2013,09:11:52
00:1D:92:80:CD:8C,Realtek RTL8168C(P)/8111C(P) Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),10.1.130.85,PAGE7289,Unknown,00000000-0000-0000-0000-001D9280CD8C,2138300416,N/A,1:BANK0 2:BANK1 ,1:1073741824 2:1073741824 ,1:DIMM0 2:DIMM1 ,1:Manufacturer0 2:Manufacturer1 ,MICRO-STAR INTERNATIONAL CO.LTD,MS-7507,To Be Filled By O.E.M.,MICRO-STAR INTERNATIONAL CO.LTD,,MS-7507,To be filled by O.E.M.,1,1:C: ,1:37 GB ,1:3 GB ,1:E21BCEC9 ,1:(Standard disk drives) ,1:INTEL SSDSA2CT040G3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,3.420138889,0.21875,1:78156225 ,1:1240575 ,0.21875,1:Intel(R) Pentium(R) Dual  CPU  E2180  @ 2.00GHz ,01:09,1:x64 Family 6 Model 15 Stepping 13 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,(Standard floppy disk drives),Floppy disk drive,FDC\GENERIC_FLOPPY_DRIVE\5&1199FD07&0&0,N/A,N/A,N/A,N/A,N/A,N/A,031908 - 20080319,N/A,17/10/2013,09:12:16
80:C1:6E:F2:A2:28,Realtek PCIe GBE Family Controller,10.1.130.74,PAGENEW31,A1BB196A-D1D3-45C7-DED7-EC74A004B050,00000000-0000-0000-0000-80C16EF2A228,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Samsung          ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC2245R0R,Foxconn,,2ABF, ,1.3,1:C: ,1:37 GB ,1:6 GB ,1:74CF9D04 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 ATA Device 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:7297 2: ,1:255 2: ,1:117226305 2: ,1:1860735 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH80N ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH80N________________________RF03____\5&48FDE0A&0&4.0.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH80N ATA Device ,HPQOEM - 1072009,N/A,17/10/2013,09:11:47
C0:18:85:8F:6A:2B,Microsoft Virtual WiFi Miniport Adapter,10.1.128.44,PEDLOW07,20C3531F-C489-E111-9FBB-DC0EA1AFC552,00000000-0000-0000-0000-C018858F6A2B,1985855488,N/A,1:BANK 0 ,1:2147483648 ,1:ChannelA-DIMM0 ,1:Nanya Technology ,Acer,TravelMate 8481,NXV71EK00221816A141601,Acer,,BA41_HS,Base Board Serial Number,Base Board Version,1:C: ,1:297 GB ,1:265 GB ,1:E8170827 ,1:(Standard disk drives) ,1:Hitachi HTS543232A7A384 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:38913 ,0.21875,1:625137345 ,1:9922815 ,0.21875,1:Intel(R) Core(TM) i3-2367M CPU @ 1.40GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Intel(R) Corporation,Intel(R) Display Audio,Intel(R) Display Audio,Intel(R) Display Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ACRSYS - 1,N/A,17/10/2013,08:28:28
00:1E:33:29:51:61,Broadcom NetXtreme Gigabit Ethernet,10.1.128.201,PHURST07,F62CB7A3-1025-1331-0213-001E33295161,00000000-0000-0000-0000-001E33295161,2942156800,N/A,1:BANK 0 2:BANK 2 ,1:2147483648 2:1073741824 ,1:DIMM0 2:DIMM1 ,01:02,Acer,TravelMate 8372,LXV0603098112003EA2300,Acer,,TravelMate 8372,Base Board Serial Number,PSMBOU-1234567,1:C: ,1:297 GB ,1:259 GB ,1:F2295278 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:WDC WD3200BPVT-22ZEST0 2:Generic- Multi-Card USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:38913 2: ,1:255 2: ,1:625137345 2: ,1:9922815 2: ,1:255 2: ,1:Intel(R) Core(TM) i3 CPU       M 380  @ 2.53GHz ,01:09,1:x64 Family 6 Model 37 Stepping 5 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:HL-DT-ST DVDRAM GU10N ,0:CD-ROM Drive ,0:IDE\CDROMHL-DT-ST_DVDRAM_GU10N___________________AP04____\4&399E46E&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:HL-DT-ST DVDRAM GU10N ,ACRSYS - 1,N/A,17/10/2013,00:10:12
80:C1:6E:FC:15:A0,Realtek PCIe GBE Family Controller,10.1.128.19,PHYS701,0E5E9905-EDB3-6E8F-7576-BA93EA0DAE48,00000000-0000-0000-0000-80C16EFC15A0,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Samsung          ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC2245PVC,Foxconn,,2ABF, ,1.3,1:C: ,1:37 GB ,1:5 GB ,1:74CF9D04 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:7297 2: ,1:255 2: ,1:117226305 2: ,1:1860735 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH80N ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH80N________________________RF03____\4&1BCBC1D2&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH80N ,HPQOEM - 1072009,N/A,17/10/2013,10:14:10
80:C1:6E:F9:A0:48,Realtek PCIe GBE Family Controller,10.1.128.40,PHYSLAB702,D5354E8C-B13D-B859-B955-74C999F9D67F,00000000-0000-0000-0000-80C16EF9A048,2047688704,N/A,1:BANK2 ,1:2147483648 ,1:DIMM3 ,1:Samsung          ,Hewlett-Packard,HP Pro 3300 Series SFF,CZC2245RK0,Foxconn,,2ABF, ,1.3,1:C: ,1:55 GB ,1:27 GB ,1:760D95DC ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSC2CT060A3 2:Multiple Card  Reader USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:7297 2: ,1:255 2: ,1:117226305 2: ,1:1860735 2: ,1:255 2: ,1:Intel(R) Pentium(R) CPU G630 @ 2.70GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD-RAM GH80N ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD-RAM_GH80N________________________RF03____\4&1BCBC1D2&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD-RAM GH80N ,HPQOEM - 1072009,N/A,17/10/2013,08:52:34
6C:62:6D:BF:88:4C,Realtek RTL8168D/8111D Family PCI-E Gigabit Ethernet NIC (NDIS 6.20),10.1.128.48,PRICHARDSON07,77158700-A4E5-1016-9299-BBA773B1BC0F,00000000-0000-0000-0000-6C626DBF884C,1869729792,N/A,1:BANK1 ,1:2147483648 ,1:DIMM1 ,1:CE80CE80       ,Hewlett-Packard,HP Pro 3130 Small Form Factor PC,CZC10778Z7,MSI,,2A9C, ,1.1,1:C: ,1:37 GB ,1:7 GB ,1:760D95DC ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSA2M040G2GC ATA Device 2:Generic- Multi-Card USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:4865 2: ,1:255 2: ,1:78156225 2: ,1:1240575 2: ,1:255 2: ,1:Intel(R) Core(TM) i3 CPU         550  @ 3.20GHz ,01:09,1:x64 Family 6 Model 37 Stepping 5 ,Realtek,Realtek High Definition Audio,Realtek High Definition Audio,Realtek High Definition Audio,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:hp DVD RW AD-7251H5 ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMHP_DVD_RW_AD-7251H5_____________________1H8D____\5&1880A5C&0&2.0.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:hp DVD RW AD-7251H5 ATA Device ,HPQOEM - 20101105,N/A,17/10/2013,07:42:18
EC:55:F9:20:B1:04,Broadcom 802.11n Network Adapter,10.1.129.92,PUPILLIBRARIAN,A0725A09-3635-E447-A714-60EB69FFC6B9,00000000-0000-0000-0000-EC55F920B104,2940715008,N/A,1:Bank 0 2:Bank 1 ,1:2147483648 2:1073741824 ,1:M1 2:M2 ,1:830B             2:0198             ,Acer            ,TravelMate 8572T ,LXTZT030711150131E2500,Acer            ,,BAP50-CP        ,114IB5MBQTF000CE,Not Applicable,1:C: ,1:55 GB ,1:30 GB ,1:CAF64BB1 ,1:(Standard disk drives) ,1:INTEL SSDSC2CW060A3 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,5.109027778,0.21875,1:117226305 ,1:1860735 ,0.21875,1:Intel(R) Core(TM) i3 CPU       M 380  @ 2.53GHz ,01:09,1:x64 Family 6 Model 37 Stepping 5 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:Optiarc DVD RW AD-7585H ATA Device ,0:CD-ROM Drive ,0:IDE\CDROMOPTIARC_DVD_RW_AD-7585H_________________KX04____\5&2D59C90D&0&1.0.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:Optiarc DVD RW AD-7585H ATA Device ,ACRSYS - 6040000,N/A,17/10/2013,11:26:11
D6:AF:78:6D:6B:A8,Microsoft Virtual WiFi Miniport Adapter,10.1.128.118,RBALDOCK07,6693D589-82C5-E011-9F55-B870F4E213DF,00000000-0000-0000-0000-D6AF786D6BA8,2799550464,N/A,1:BANK 2 ,1:4294967296 ,1:ChannelB-DIMM0 ,1:Kinston ,Acer,Aspire 4830T,LXRGP020631340CABC1601,Acer,,JM40_HR,Base Board Serial Number,Base Board Version,1:C: ,1:297 GB ,1:257 GB ,1:F2295278 ,1:(Standard disk drives) ,1:TOSHIBA MK3259GSXP ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:38913 ,0.21875,1:625137345 ,1:9922815 ,0.21875,1:Intel(R) Core(TM) i3-2330M CPU @ 2.20GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ8A2AS ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ8A2AS________________1.00____\4&25B40206&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ8A2AS ,ACRSYS - 1,N/A,17/10/2013,07:10:25
CC:AF:78:7D:29:9A,Atheros AR5B97 Wireless Network Adapter,10.1.128.147,READING07,DD10E951-6A5B-E011-AB62-1C7508FECF87,00000000-0000-0000-0000-CCAF787D299A,2799550464,N/A,1:BANK 0 2:BANK 2 ,1:1073741824 2:2147483648 ,1:ChannelA-DIMM0 2:ChannelB-DIMM0 ,1: 2:Kinston ,Acer,Aspire 4830T,LXRGP020331260B0401601,Acer,,JM40_HR,Base Board Serial Number,Base Board Version,1:C: ,1:297 GB ,1:260 GB ,1:F2295278 ,1:(Standard disk drives) ,1:TOSHIBA MK3259GSXP ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:38913 ,0.21875,1:625137345 ,1:9922815 ,0.21875,1:Intel(R) Core(TM) i3-2310M CPU @ 2.10GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,0:MATSHITA DVD-RAM UJ8A2AS ,0:CD-ROM Drive ,0:IDE\CDROMMATSHITA_DVD-RAM_UJ8A2AS________________1.00____\4&25B40206&0&0.1.0 ,0:D: ,0:(Standard CD-ROM drives) ,0:MATSHITA DVD-RAM UJ8A2AS ,ACRSYS - 1,N/A,17/10/2013,08:44:23
08:00:27:00:24:35,VirtualBox Host-Only Ethernet Adapter,192.168.56.1,RGNM,EEBD3511-FD8F-E211-8FD3-505054503030,00000000-0000-0000-0000-080027002435,8416923648,N/A,1:CHANNEL A DIMM0 ,1:8589934592 ,1:DIMM1 ,1:029E ,VeryPC,DH61DL-N,11513,Intel Corporation,,DH61DL,BTDL31200099,AAG14066-207,1:C: ,1:111 GB ,1:23 GB ,1:9CC74A89 ,1:(Standard disk drives) 2:(Standard disk drives) ,1:INTEL SSDSC2CW120A3 2:HTC Android Phone USB Device ,1:\\.\PHYSICALDRIVE0 2:\\.\PHYSICALDRIVE1 ,1: IDE 2: USB ,1:2 2:0 ,1:14593 2: ,1:255 2: ,1:234436545 2: ,1:3721215 2: ,1:255 2: ,1:Intel(R) Core(TM) i5-3450S CPU @ 2.80GHz ,01:09,1:Intel64 Family 6 Model 58 Stepping 9 ,Logitech,HD Pro Webcam C910,HD Pro Webcam C910,HD Pro Webcam C910,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,INTEL  - 6f,N/A,16/10/2013,15:31:52
50:46:5D:44:B9:A2,Qualcomm Atheros AR8161/8165 PCI-E Gigabit Ethernet Controller (NDIS 6.20),10.1.131.131,SDRUMMOND,0001217D-0069-0D15-FFFF-50465D44B9A2,00000000-0000-0000-0000-50465D44B9A2,3650830336,N/A,1:BANK 0 ,1:4294967296 ,1:ChannelA-DIMM0 ,1:Micron ,ASUSTeK COMPUTER INC.,S400CA,CCN0BC39196052B     ,ASUSTeK COMPUTER INC.,,S400CA,BSN12345678901234567,1,1:C: ,1:167 GB ,1:141 GB ,1:E4103A3F ,1:(Standard disk drives) ,1:INTEL SSDSC2CT180A4 ATA Device ,1:\\.\PHYSICALDRIVE0 ,1: IDE ,01:02,1:21889 ,0.21875,1:351646785 ,1:5581695 ,0.21875,1:Intel(R) Core(TM) i3-2365M CPU @ 1.40GHz ,01:09,1:x64 Family 6 Model 42 Stepping 7 ,Microsoft,High Definition Audio Device,High Definition Audio Device,High Definition Audio Device,Current Display Controller Configuration,Current Display Controller Configuration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,_ASUS_ - 1072009,N/A,17/10/2013,08:53:49
